Checking_Account_Status,Duration,Credit_History,Purpose,Credit_Amount,Savings_Account,Employment_Duration,Installment_Rate,Personal_Status_Sex,Other_Debtors,Residence_Duration,Property,Age,Other_Installment_Plans,Housing,Existing_Credits,Job,Num_Dependents,Telephone,Foreign_Worker,Target
<_0_DM,12,No_credits_/__all_paid,Car_(new),1082,<_100_DM,1-4_years,4,Male:_single,NoNe,4,Car_or_other,48,Bank,Own,2,Skilled_employee,1,NoNe,Yes,1
No_checking_account,12,Existing_credits_paid,Radio/Television,886,Unknown/None,1-4_years,4,Female:_divorced/separated/married,NoNe,2,Car_or_other,21,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,4,Existing_credits_paid,Furniture/Equipment,601,<_100_DM,<_1_year,1,Female:_divorced/separated/married,NoNe,3,Real_estate,23,NoNe,Rent,1,Unskilled_-_resident,2,NoNe,Yes,0
<_0_DM,24,Critical_account,Car_(used),2957,<_100_DM,>=_7_years,4,Male:_single,NoNe,4,Building_society_savings,63,NoNe,Own,2,Skilled_employee,1,Yes,Yes,0
No_checking_account,24,Critical_account,Radio/Television,2611,<_100_DM,>=_7_years,4,Male:_married/widowed,Co-applicant,3,Real_estate,46,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
<_0_DM,36,Existing_credits_paid,Furniture/Equipment,5179,<_100_DM,4-7_years,4,Male:_single,NoNe,2,Building_society_savings,29,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,1
No_checking_account,21,Delay_in_past,Car_(used),2993,<_100_DM,1-4_years,3,Male:_single,NoNe,2,Real_estate,28,Stores,Own,2,Unskilled_-_resident,1,NoNe,Yes,0
No_checking_account,18,Existing_credits_paid,Repairs,1943,<_100_DM,<_1_year,4,Female:_divorced/separated/married,NoNe,4,Real_estate,23,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,1
No_checking_account,24,All_credits_paid_at_bank,Business,1559,<_100_DM,4-7_years,4,Male:_single,NoNe,4,Car_or_other,50,Bank,Own,1,Skilled_employee,1,Yes,Yes,0
No_checking_account,18,Existing_credits_paid,Furniture/Equipment,3422,<_100_DM,>=_7_years,4,Male:_single,NoNe,4,Building_society_savings,47,Bank,Own,3,Skilled_employee,2,Yes,Yes,0
0-200_DM,21,Existing_credits_paid,Furniture/Equipment,3976,Unknown/None,4-7_years,2,Male:_single,NoNe,3,Car_or_other,35,NoNe,Own,1,Skilled_employee,1,Yes,Yes,0
No_checking_account,18,Existing_credits_paid,Car_(new),6761,Unknown/None,1-4_years,2,Male:_single,NoNe,4,Car_or_other,68,NoNe,Rent,2,Skilled_employee,1,NoNe,Yes,1
No_checking_account,24,Existing_credits_paid,Car_(new),1249,<_100_DM,<_1_year,4,Male:_married/widowed,NoNe,2,Real_estate,28,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
<_0_DM,9,Existing_credits_paid,Radio/Television,1364,<_100_DM,4-7_years,3,Male:_single,NoNe,4,Real_estate,59,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
<_0_DM,12,Existing_credits_paid,Radio/Television,709,<_100_DM,>=_7_years,4,Male:_single,NoNe,4,Real_estate,57,Stores,Own,1,Unskilled_-_resident,1,NoNe,Yes,1
<_0_DM,20,Critical_account,Car_(new),2235,<_100_DM,1-4_years,4,Male:_married/widowed,Guarantor,2,Building_society_savings,33,Bank,Rent,2,Skilled_employee,1,NoNe,No,1
No_checking_account,24,Critical_account,Car_(used),4042,Unknown/None,4-7_years,3,Male:_single,NoNe,4,Building_society_savings,43,NoNe,Own,2,Skilled_employee,1,Yes,Yes,0
No_checking_account,15,Critical_account,Radio/Television,1471,<_100_DM,1-4_years,4,Male:_single,NoNe,4,Unknown/None,35,NoNe,For_free,2,Skilled_employee,1,Yes,Yes,0
<_0_DM,18,All_credits_paid_at_bank,Car_(new),1442,<_100_DM,4-7_years,4,Male:_single,NoNe,4,Unknown/None,32,NoNe,For_free,2,Unskilled_-_resident,2,NoNe,Yes,1
No_checking_account,36,Delay_in_past,Car_(new),10875,<_100_DM,>=_7_years,2,Male:_single,NoNe,2,Car_or_other,45,NoNe,Own,2,Skilled_employee,2,Yes,Yes,0
No_checking_account,24,Existing_credits_paid,Car_(new),1474,100-500_DM,<_1_year,4,Male:_married/widowed,NoNe,3,Real_estate,33,NoNe,Own,1,Skilled_employee,1,Yes,Yes,0
No_checking_account,10,Existing_credits_paid,Retraining,894,Unknown/None,4-7_years,4,Female:_divorced/separated/married,NoNe,3,Building_society_savings,40,NoNe,Own,1,Skilled_employee,1,Yes,Yes,0
No_checking_account,15,Critical_account,Furniture/Equipment,3343,<_100_DM,1-4_years,4,Male:_single,NoNe,2,Unknown/None,28,NoNe,For_free,1,Skilled_employee,1,Yes,Yes,0
<_0_DM,15,Existing_credits_paid,Car_(new),3959,<_100_DM,1-4_years,3,Female:_divorced/separated/married,NoNe,2,Building_society_savings,29,NoNe,Own,1,Skilled_employee,1,Yes,Yes,1
No_checking_account,9,Existing_credits_paid,Car_(new),3577,100-500_DM,1-4_years,1,Male:_single,Guarantor,2,Real_estate,26,NoNe,Rent,1,Skilled_employee,2,NoNe,No,0
No_checking_account,24,Critical_account,Car_(used),5804,>=_1000_DM,1-4_years,4,Male:_single,NoNe,2,Real_estate,27,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
No_checking_account,18,Delay_in_past,Business,2169,<_100_DM,1-4_years,4,Male:_married/widowed,NoNe,2,Car_or_other,28,NoNe,Own,1,Skilled_employee,1,Yes,Yes,1
<_0_DM,24,Existing_credits_paid,Radio/Television,2439,<_100_DM,<_1_year,4,Female:_divorced/separated/married,NoNe,4,Real_estate,35,NoNe,Own,1,Skilled_employee,1,Yes,Yes,1
No_checking_account,27,Critical_account,Furniture/Equipment,4526,>=_1000_DM,<_1_year,4,Male:_single,NoNe,2,Real_estate,32,Stores,Own,2,Unskilled_-_resident,2,Yes,Yes,0
No_checking_account,10,Existing_credits_paid,Furniture/Equipment,2210,<_100_DM,1-4_years,2,Male:_single,NoNe,2,Real_estate,25,Bank,Rent,1,Unskilled_-_resident,1,NoNe,Yes,1
No_checking_account,15,Existing_credits_paid,Furniture/Equipment,2221,500-1000_DM,1-4_years,2,Female:_divorced/separated/married,NoNe,4,Car_or_other,20,NoNe,Rent,1,Skilled_employee,1,NoNe,Yes,0
<_0_DM,18,Existing_credits_paid,Radio/Television,2389,<_100_DM,<_1_year,4,Female:_divorced/separated/married,NoNe,1,Car_or_other,27,Stores,Own,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,12,Critical_account,Furniture/Equipment,3331,<_100_DM,>=_7_years,2,Male:_single,NoNe,4,Building_society_savings,42,Stores,Own,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,36,Existing_credits_paid,Business,7409,Unknown/None,>=_7_years,3,Male:_single,NoNe,2,Building_society_savings,37,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
<_0_DM,12,Existing_credits_paid,Furniture/Equipment,652,<_100_DM,>=_7_years,4,Female:_divorced/separated/married,NoNe,4,Building_society_savings,24,NoNe,Rent,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,36,Delay_in_past,Furniture/Equipment,7678,500-1000_DM,4-7_years,2,Female:_divorced/separated/married,NoNe,4,Car_or_other,40,NoNe,Own,2,Skilled_employee,1,Yes,Yes,0
>=_200_DM,6,Critical_account,Car_(new),1343,<_100_DM,>=_7_years,1,Male:_single,NoNe,4,Real_estate,46,NoNe,Own,2,Skilled_employee,2,NoNe,No,0
<_0_DM,24,Critical_account,Business,1382,100-500_DM,4-7_years,4,Male:_single,NoNe,1,Real_estate,26,NoNe,Own,2,Skilled_employee,1,Yes,Yes,0
No_checking_account,15,Existing_credits_paid,Domestic_appliances,874,Unknown/None,<_1_year,4,Female:_divorced/separated/married,NoNe,1,Real_estate,24,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
<_0_DM,12,Existing_credits_paid,Furniture/Equipment,3590,<_100_DM,1-4_years,2,Male:_single,Co-applicant,2,Building_society_savings,29,NoNe,Own,1,Unskilled_-_resident,2,NoNe,Yes,0
0-200_DM,11,Critical_account,Car_(new),1322,>=_1000_DM,1-4_years,4,Female:_divorced/separated/married,NoNe,4,Car_or_other,40,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
<_0_DM,18,All_credits_paid_at_bank,Radio/Television,1940,<_100_DM,<_1_year,3,Male:_single,Co-applicant,4,Unknown/None,36,Bank,For_free,1,Management/Self-employed,1,Yes,Yes,0
No_checking_account,36,Existing_credits_paid,Radio/Television,3595,<_100_DM,>=_7_years,4,Male:_single,NoNe,2,Car_or_other,28,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
<_0_DM,9,Existing_credits_paid,Car_(new),1422,<_100_DM,<_1_year,3,Male:_single,NoNe,2,Unknown/None,27,NoNe,For_free,1,Management/Self-employed,1,Yes,Yes,1
No_checking_account,30,Critical_account,Radio/Television,6742,Unknown/None,4-7_years,2,Male:_single,NoNe,3,Building_society_savings,36,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
No_checking_account,24,Existing_credits_paid,Car_(used),7814,<_100_DM,4-7_years,3,Male:_single,NoNe,3,Car_or_other,38,NoNe,Own,1,Management/Self-employed,1,Yes,Yes,0
No_checking_account,24,Existing_credits_paid,Car_(used),9277,Unknown/None,1-4_years,2,Male:_divorced/separated,NoNe,4,Unknown/None,48,NoNe,For_free,1,Skilled_employee,1,Yes,Yes,0
0-200_DM,30,Critical_account,Car_(new),2181,Unknown/None,>=_7_years,4,Male:_single,NoNe,4,Real_estate,36,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
No_checking_account,18,Critical_account,Radio/Television,1098,<_100_DM,Unemployed,4,Female:_divorced/separated/married,NoNe,4,Car_or_other,65,NoNe,Own,2,Unemployed/Unskilled,1,NoNe,Yes,0
0-200_DM,24,Existing_credits_paid,Furniture/Equipment,4057,<_100_DM,4-7_years,3,Male:_divorced/separated,NoNe,3,Car_or_other,43,NoNe,Own,1,Skilled_employee,1,Yes,Yes,1
<_0_DM,12,Existing_credits_paid,Education,795,<_100_DM,<_1_year,4,Female:_divorced/separated/married,NoNe,4,Building_society_savings,53,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,1
0-200_DM,24,Critical_account,Business,2825,Unknown/None,4-7_years,4,Male:_single,NoNe,3,Unknown/None,34,NoNe,Own,2,Skilled_employee,2,Yes,Yes,0
0-200_DM,48,Existing_credits_paid,Business,15672,<_100_DM,1-4_years,2,Male:_single,NoNe,2,Car_or_other,23,NoNe,Own,1,Skilled_employee,1,Yes,Yes,1
No_checking_account,36,Critical_account,Car_(new),6614,<_100_DM,>=_7_years,4,Male:_single,NoNe,4,Car_or_other,34,NoNe,Own,2,Management/Self-employed,1,Yes,Yes,0
No_checking_account,28,All_credits_paid_at_bank,Car_(used),7824,Unknown/None,<_1_year,3,Male:_single,Guarantor,4,Real_estate,40,Bank,Rent,2,Skilled_employee,2,Yes,Yes,0
<_0_DM,27,Critical_account,Business,2442,<_100_DM,>=_7_years,4,Male:_single,NoNe,4,Car_or_other,43,Stores,Own,4,Management/Self-employed,2,Yes,Yes,0
No_checking_account,15,Critical_account,Radio/Television,1829,<_100_DM,>=_7_years,4,Male:_single,NoNe,4,Car_or_other,46,NoNe,Own,2,Skilled_employee,1,Yes,Yes,0
<_0_DM,12,Critical_account,Car_(new),2171,<_100_DM,1-4_years,4,Male:_single,NoNe,4,Building_society_savings,38,Bank,Own,2,Unskilled_-_resident,1,NoNe,No,0
0-200_DM,36,Critical_account,Car_(used),5800,<_100_DM,1-4_years,3,Male:_single,NoNe,4,Car_or_other,34,NoNe,Own,2,Skilled_employee,1,Yes,Yes,0
No_checking_account,18,Critical_account,Radio/Television,1169,Unknown/None,1-4_years,4,Male:_single,NoNe,3,Building_society_savings,29,NoNe,Own,2,Skilled_employee,1,Yes,Yes,0
No_checking_account,36,Delay_in_past,Car_(used),8947,Unknown/None,4-7_years,3,Male:_single,NoNe,2,Car_or_other,31,Stores,Own,1,Management/Self-employed,2,Yes,Yes,0
<_0_DM,21,Existing_credits_paid,Radio/Television,2606,<_100_DM,<_1_year,4,Female:_divorced/separated/married,NoNe,4,Building_society_savings,28,NoNe,Rent,1,Management/Self-employed,1,Yes,Yes,0
No_checking_account,12,Critical_account,Furniture/Equipment,1592,>=_1000_DM,4-7_years,3,Female:_divorced/separated/married,NoNe,2,Building_society_savings,35,NoNe,Own,1,Skilled_employee,1,NoNe,No,0
No_checking_account,15,Existing_credits_paid,Furniture/Equipment,2186,Unknown/None,4-7_years,1,Female:_divorced/separated/married,NoNe,4,Real_estate,33,Bank,Rent,1,Unskilled_-_resident,1,NoNe,Yes,0
<_0_DM,18,Existing_credits_paid,Furniture/Equipment,4153,<_100_DM,1-4_years,2,Male:_single,Co-applicant,3,Car_or_other,42,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,1
<_0_DM,16,Critical_account,Car_(new),2625,<_100_DM,>=_7_years,2,Male:_single,Guarantor,4,Building_society_savings,43,Bank,Rent,1,Skilled_employee,1,Yes,Yes,1
No_checking_account,20,Critical_account,Car_(new),3485,Unknown/None,<_1_year,2,Male:_divorced/separated,NoNe,4,Real_estate,44,NoNe,Own,2,Skilled_employee,1,Yes,Yes,0
No_checking_account,36,Critical_account,Car_(used),10477,Unknown/None,>=_7_years,2,Male:_single,NoNe,4,Unknown/None,42,NoNe,For_free,2,Skilled_employee,1,NoNe,Yes,0
No_checking_account,15,Existing_credits_paid,Radio/Television,1386,Unknown/None,1-4_years,4,Male:_married/widowed,NoNe,2,Real_estate,40,NoNe,Rent,1,Skilled_employee,1,Yes,Yes,0
No_checking_account,24,Existing_credits_paid,Radio/Television,1278,<_100_DM,>=_7_years,4,Male:_single,NoNe,1,Real_estate,36,NoNe,Own,1,Management/Self-employed,1,Yes,Yes,0
<_0_DM,12,Existing_credits_paid,Radio/Television,1107,<_100_DM,1-4_years,2,Male:_single,NoNe,2,Real_estate,20,NoNe,Rent,1,Management/Self-employed,2,Yes,Yes,0
<_0_DM,21,Existing_credits_paid,Car_(new),3763,Unknown/None,4-7_years,2,Male:_single,Co-applicant,2,Real_estate,24,NoNe,Own,1,Unskilled_-_resident,1,NoNe,No,0
0-200_DM,36,Existing_credits_paid,Education,3711,Unknown/None,1-4_years,2,Male:_married/widowed,NoNe,2,Car_or_other,27,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,15,Delay_in_past,Car_(used),3594,<_100_DM,<_1_year,1,Female:_divorced/separated/married,NoNe,2,Building_society_savings,46,NoNe,Own,2,Unskilled_-_resident,1,NoNe,Yes,0
0-200_DM,9,Existing_credits_paid,Car_(new),3195,Unknown/None,1-4_years,1,Female:_divorced/separated/married,NoNe,2,Real_estate,33,NoNe,Own,1,Unskilled_-_resident,1,NoNe,Yes,0
No_checking_account,36,Delay_in_past,Radio/Television,4454,<_100_DM,1-4_years,4,Female:_divorced/separated/married,NoNe,4,Real_estate,34,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
0-200_DM,24,Critical_account,Furniture/Equipment,4736,<_100_DM,<_1_year,2,Female:_divorced/separated/married,NoNe,4,Car_or_other,25,Bank,Own,1,Unskilled_-_resident,1,NoNe,Yes,1
0-200_DM,30,Existing_credits_paid,Radio/Television,2991,Unknown/None,>=_7_years,2,Female:_divorced/separated/married,NoNe,4,Car_or_other,25,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,11,Existing_credits_paid,Business,2142,>=_1000_DM,>=_7_years,1,Male:_divorced/separated,NoNe,2,Real_estate,28,NoNe,Own,1,Skilled_employee,1,Yes,Yes,0
<_0_DM,24,All_credits_paid_at_bank,Business,3161,<_100_DM,1-4_years,4,Male:_single,NoNe,2,Building_society_savings,31,NoNe,Rent,1,Skilled_employee,1,Yes,Yes,1
0-200_DM,48,No_credits_/__all_paid,Others,18424,<_100_DM,1-4_years,1,Female:_divorced/separated/married,NoNe,2,Building_society_savings,32,Bank,Own,1,Management/Self-employed,1,Yes,No,1
No_checking_account,10,Existing_credits_paid,Car_(used),2848,100-500_DM,1-4_years,1,Male:_single,Co-applicant,2,Real_estate,32,NoNe,Own,1,Skilled_employee,2,NoNe,Yes,0
<_0_DM,6,Existing_credits_paid,Car_(new),14896,<_100_DM,>=_7_years,1,Male:_single,NoNe,4,Unknown/None,68,Bank,Own,1,Management/Self-employed,1,Yes,Yes,1
<_0_DM,24,Existing_credits_paid,Furniture/Equipment,2359,100-500_DM,Unemployed,1,Male:_divorced/separated,NoNe,1,Building_society_savings,33,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,1
<_0_DM,24,Existing_credits_paid,Furniture/Equipment,3345,<_100_DM,>=_7_years,4,Male:_single,NoNe,2,Building_society_savings,39,NoNe,Rent,1,Management/Self-employed,1,Yes,Yes,1
No_checking_account,18,Critical_account,Furniture/Equipment,1817,<_100_DM,1-4_years,4,Female:_divorced/separated/married,NoNe,2,Unknown/None,28,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
No_checking_account,48,Delay_in_past,Radio/Television,12749,500-1000_DM,4-7_years,4,Male:_single,NoNe,1,Car_or_other,37,NoNe,Own,1,Management/Self-employed,1,Yes,Yes,0
<_0_DM,9,Existing_credits_paid,Radio/Television,1366,<_100_DM,<_1_year,3,Female:_divorced/separated/married,NoNe,4,Building_society_savings,22,NoNe,Rent,1,Skilled_employee,1,NoNe,Yes,1
0-200_DM,12,Existing_credits_paid,Car_(new),2002,<_100_DM,4-7_years,3,Male:_single,NoNe,4,Building_society_savings,30,NoNe,Rent,1,Skilled_employee,2,Yes,Yes,0
<_0_DM,24,All_credits_paid_at_bank,Furniture/Equipment,6872,<_100_DM,<_1_year,2,Male:_divorced/separated,NoNe,1,Building_society_savings,55,Bank,Own,1,Skilled_employee,1,Yes,Yes,1
<_0_DM,12,All_credits_paid_at_bank,Car_(new),697,<_100_DM,<_1_year,4,Male:_single,NoNe,2,Car_or_other,46,Bank,Own,2,Skilled_employee,1,Yes,Yes,1
<_0_DM,18,Critical_account,Furniture/Equipment,1049,<_100_DM,<_1_year,4,Female:_divorced/separated/married,NoNe,4,Building_society_savings,21,NoNe,Rent,1,Skilled_employee,1,NoNe,Yes,0
<_0_DM,48,Existing_credits_paid,Car_(used),10297,<_100_DM,4-7_years,4,Male:_single,NoNe,4,Unknown/None,39,Stores,For_free,3,Skilled_employee,2,Yes,Yes,1
No_checking_account,30,Existing_credits_paid,Radio/Television,1867,Unknown/None,>=_7_years,4,Male:_single,NoNe,4,Car_or_other,58,NoNe,Own,1,Skilled_employee,1,Yes,Yes,0
<_0_DM,12,Delay_in_past,Car_(new),1344,<_100_DM,1-4_years,4,Male:_single,NoNe,2,Real_estate,43,NoNe,Own,2,Unskilled_-_resident,2,NoNe,Yes,0
<_0_DM,24,Existing_credits_paid,Furniture/Equipment,1747,<_100_DM,<_1_year,4,Male:_single,Co-applicant,1,Building_society_savings,24,NoNe,Own,1,Unskilled_-_resident,1,NoNe,No,0
0-200_DM,9,Existing_credits_paid,Radio/Television,1670,<_100_DM,<_1_year,4,Female:_divorced/separated/married,NoNe,2,Car_or_other,22,NoNe,Own,1,Skilled_employee,1,Yes,Yes,1
No_checking_account,9,Critical_account,Car_(new),1224,<_100_DM,1-4_years,3,Male:_single,NoNe,1,Real_estate,30,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
No_checking_account,12,Critical_account,Radio/Television,522,500-1000_DM,>=_7_years,4,Male:_single,NoNe,4,Building_society_savings,42,NoNe,Own,2,Skilled_employee,2,Yes,Yes,0
<_0_DM,12,Existing_credits_paid,Radio/Television,1498,<_100_DM,1-4_years,4,Female:_divorced/separated/married,NoNe,1,Car_or_other,23,Bank,Own,1,Skilled_employee,1,NoNe,Yes,0
0-200_DM,30,Delay_in_past,Radio/Television,1919,100-500_DM,<_1_year,4,Male:_single,NoNe,3,Unknown/None,30,Stores,Own,2,Management/Self-employed,1,NoNe,Yes,1
>=_200_DM,9,Existing_credits_paid,Radio/Television,745,<_100_DM,1-4_years,3,Female:_divorced/separated/married,NoNe,2,Real_estate,28,NoNe,Own,1,Unskilled_-_resident,1,NoNe,Yes,1
0-200_DM,6,Existing_credits_paid,Radio/Television,2063,<_100_DM,<_1_year,4,Male:_married/widowed,NoNe,3,Car_or_other,30,NoNe,Rent,1,Management/Self-employed,1,Yes,Yes,0
0-200_DM,60,Existing_credits_paid,Education,6288,<_100_DM,1-4_years,4,Male:_single,NoNe,4,Unknown/None,42,NoNe,For_free,1,Skilled_employee,1,NoNe,Yes,1
No_checking_account,24,Critical_account,Car_(used),6842,Unknown/None,1-4_years,2,Male:_single,NoNe,4,Building_society_savings,46,NoNe,Own,2,Management/Self-employed,2,Yes,Yes,0
No_checking_account,12,Existing_credits_paid,Car_(new),3527,Unknown/None,<_1_year,2,Male:_single,NoNe,3,Building_society_savings,45,NoNe,Own,1,Management/Self-employed,2,Yes,Yes,0
No_checking_account,10,Existing_credits_paid,Car_(new),1546,<_100_DM,1-4_years,3,Male:_single,NoNe,2,Real_estate,31,NoNe,Own,1,Unskilled_-_resident,2,NoNe,No,0
No_checking_account,24,Existing_credits_paid,Furniture/Equipment,929,Unknown/None,4-7_years,4,Male:_single,NoNe,2,Car_or_other,31,Stores,Own,1,Skilled_employee,1,Yes,Yes,0
No_checking_account,4,Critical_account,Car_(new),1455,<_100_DM,4-7_years,2,Male:_single,NoNe,1,Real_estate,42,NoNe,Own,3,Unskilled_-_resident,2,NoNe,Yes,0
<_0_DM,15,Existing_credits_paid,Furniture/Equipment,1845,<_100_DM,<_1_year,4,Female:_divorced/separated/married,Guarantor,1,Building_society_savings,46,NoNe,Rent,1,Skilled_employee,1,NoNe,Yes,0
0-200_DM,48,No_credits_/__all_paid,Car_(new),8358,500-1000_DM,<_1_year,1,Female:_divorced/separated/married,NoNe,1,Car_or_other,30,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
<_0_DM,24,All_credits_paid_at_bank,Furniture/Equipment,3349,500-1000_DM,<_1_year,4,Male:_single,NoNe,4,Unknown/None,30,NoNe,For_free,1,Skilled_employee,2,Yes,Yes,1
No_checking_account,12,Existing_credits_paid,Car_(new),2859,Unknown/None,Unemployed,4,Male:_single,NoNe,4,Unknown/None,38,NoNe,Own,1,Management/Self-employed,1,Yes,Yes,0
No_checking_account,18,Existing_credits_paid,Furniture/Equipment,1533,<_100_DM,<_1_year,4,Male:_married/widowed,Co-applicant,1,Building_society_savings,43,NoNe,Own,1,Unskilled_-_resident,2,NoNe,Yes,1
No_checking_account,24,Existing_credits_paid,Radio/Television,3621,100-500_DM,>=_7_years,2,Male:_single,NoNe,4,Car_or_other,31,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,1
0-200_DM,18,Critical_account,Business,3590,<_100_DM,Unemployed,3,Male:_married/widowed,NoNe,3,Car_or_other,40,NoNe,Own,3,Unemployed/Unskilled,2,Yes,Yes,0
<_0_DM,36,Delay_in_past,Business,2145,<_100_DM,4-7_years,2,Male:_single,NoNe,1,Car_or_other,24,NoNe,Own,2,Skilled_employee,1,Yes,Yes,1
0-200_DM,24,Existing_credits_paid,Car_(used),4113,500-1000_DM,<_1_year,3,Female:_divorced/separated/married,NoNe,4,Car_or_other,28,NoNe,Rent,1,Skilled_employee,1,NoNe,Yes,1
No_checking_account,36,Existing_credits_paid,Furniture/Equipment,10974,<_100_DM,Unemployed,4,Female:_divorced/separated/married,NoNe,2,Car_or_other,26,NoNe,Own,2,Management/Self-employed,1,Yes,Yes,1
<_0_DM,12,Existing_credits_paid,Car_(new),1893,<_100_DM,1-4_years,4,Female:_divorced/separated/married,Guarantor,4,Building_society_savings,29,NoNe,Own,1,Skilled_employee,1,Yes,Yes,0
<_0_DM,24,Critical_account,Radio/Television,1231,>=_1000_DM,>=_7_years,4,Female:_divorced/separated/married,NoNe,4,Building_society_savings,57,NoNe,Rent,2,Management/Self-employed,1,Yes,Yes,0
>=_200_DM,30,Critical_account,Radio/Television,3656,Unknown/None,>=_7_years,4,Male:_single,NoNe,4,Building_society_savings,49,Stores,Own,2,Unskilled_-_resident,1,NoNe,Yes,0
0-200_DM,9,Critical_account,Radio/Television,1154,<_100_DM,>=_7_years,2,Male:_single,NoNe,4,Real_estate,37,NoNe,Own,3,Unskilled_-_resident,1,NoNe,Yes,0
<_0_DM,28,Existing_credits_paid,Car_(new),4006,<_100_DM,1-4_years,3,Male:_single,NoNe,2,Car_or_other,45,NoNe,Own,1,Unskilled_-_resident,1,NoNe,Yes,1
0-200_DM,24,Existing_credits_paid,Furniture/Equipment,3069,100-500_DM,>=_7_years,4,Male:_single,NoNe,4,Unknown/None,30,NoNe,For_free,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,6,Critical_account,Radio/Television,1740,<_100_DM,>=_7_years,2,Male:_married/widowed,NoNe,2,Real_estate,30,NoNe,Rent,2,Skilled_employee,1,NoNe,Yes,0
0-200_DM,21,Delay_in_past,Car_(new),2353,<_100_DM,1-4_years,1,Male:_divorced/separated,NoNe,4,Building_society_savings,47,NoNe,Own,2,Skilled_employee,1,NoNe,Yes,0
No_checking_account,15,Existing_credits_paid,Car_(new),3556,Unknown/None,1-4_years,3,Male:_single,NoNe,2,Unknown/None,29,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,24,Existing_credits_paid,Radio/Television,2397,500-1000_DM,>=_7_years,3,Male:_single,NoNe,2,Car_or_other,35,Bank,Own,2,Skilled_employee,1,Yes,Yes,1
0-200_DM,6,Existing_credits_paid,Repairs,454,<_100_DM,<_1_year,3,Male:_married/widowed,NoNe,1,Building_society_savings,22,NoNe,Own,1,Unskilled_-_resident,1,NoNe,Yes,0
0-200_DM,30,Existing_credits_paid,Radio/Television,1715,Unknown/None,1-4_years,4,Female:_divorced/separated/married,NoNe,1,Car_or_other,26,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
0-200_DM,27,Critical_account,Radio/Television,2520,500-1000_DM,1-4_years,4,Male:_single,NoNe,2,Building_society_savings,23,NoNe,Own,2,Unskilled_-_resident,1,NoNe,Yes,1
No_checking_account,15,Existing_credits_paid,Radio/Television,3568,<_100_DM,>=_7_years,4,Female:_divorced/separated/married,NoNe,2,Car_or_other,54,Bank,Rent,1,Management/Self-employed,1,Yes,Yes,0
No_checking_account,42,Existing_credits_paid,Radio/Television,7166,Unknown/None,4-7_years,2,Male:_married/widowed,NoNe,4,Building_society_savings,29,NoNe,Rent,1,Skilled_employee,1,Yes,Yes,0
<_0_DM,11,Critical_account,Car_(new),3939,<_100_DM,1-4_years,1,Male:_single,NoNe,2,Real_estate,40,NoNe,Own,2,Unskilled_-_resident,2,NoNe,Yes,0
0-200_DM,15,Existing_credits_paid,Repairs,1514,100-500_DM,1-4_years,4,Male:_single,Guarantor,2,Real_estate,22,NoNe,Own,1,Skilled_employee,1,NoNe,Yes,0
No_checking_account,24,Existing_credits_paid,Car_(new),7393,<_100_DM,1-4_years,1,Male:_single,NoNe,4,Building_society_savings,43,NoNe,Own,1,Unskilled_-_resident,2,NoNe,Yes,0
<_0_DM,24,All_credits_paid_at_bank,Car_(new),1193,<_100_DM,Unemployed,1,Female:_divorced/separated/married,Co-applicant,4,Unknown/None,29,NoNe,Rent,2,Unemployed/Unskilled,1,NoNe,Yes,1
<_0_DM,60,Existing_credits_paid,Business,7297,<_100_DM,>=_7_years,4,Male:_single,Co-applicant,4,Unknown/None,36,NoNe,Rent,1,Skilled_employee,1,NoNe,Yes,1
